img,descr
https://st.hzcdn.com/fimgs/4db12e7600ff337f_8140-w360-h360-b0-p0--.jpg,a large modern white one-story stucco exterior home remodel in christchurch with a metal roof and a black roof
https://st.hzcdn.com/fimgs/dfb15dfc03e5584e_4739-w360-h360-b0-p0--.jpg,"a mid-sized craftsman beige two-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/ebb12d96030f0aa9_8022-w360-h360-b0-p0--.jpg,a mid-sized contemporary white two-story stucco exterior home remodel in moscow with a black roof
https://st.hzcdn.com/fimgs/7341b483017c870e_2401-w360-h360-b0-p0--.jpg,"a outdoor showermid-sized contemporary white two-story stucco house exterior idea in other with a shed roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/8d21b9f503f9e3f0_1218-w360-h360-b0-p0--.jpg,"a mid-sized trendy brown two-story brick and clapboard house exterior design in other with a hip roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/eb41cc95003d602a_3724-w360-h360-b0-p0--.jpg,a mid-sized trendy multicolored three-story mixed siding exterior home photo in vancouver with a black roof
https://st.hzcdn.com/fimgs/46214425036ec44b_9777-w360-h360-b0-p0--.jpg,a mid-sized rustic brown two-story mixed siding exterior home remodel in toronto with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/5111ea2307696656_7861-w360-h360-b0-p0--.jpg,a large trendy white three-story stucco exterior home design in frankfurt with a tile roof and a brown roof
https://st.hzcdn.com/fimgs/pictures/house-exteriors/stamford-road-timber-clad-extension-paul-testa-architecture-img~067121680963388c_4343-1-bad929d-w360-h360-b0-p0.jpg,a mid-sized trendy multicolored three-story wood and board and batten exterior home design in other with a mixed material roof and a gray roof
https://st.hzcdn.com/fimgs/c53106ee0276be54_3973-w360-h360-b0-p0--.jpg,"a small modern gray one-story wood and clapboard house exterior remodel in indianapolis with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/fa71ed740283e85c_8592-w360-h360-b0-p0--.jpg,a mid-sized transitional white one-story brick exterior home photo in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/4a8149cf02ab886d_1959-w360-h360-b0-p0--.jpg,"a large arts and crafts brown one-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/d621086a02dafb89_9500-w360-h360-b0-p0--.jpg,"a large craftsman beige one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/02b1a66200774e29_2797-w360-h360-b0-p0--.jpg,a large timeless white three-story wood and clapboard exterior home remodel in bridgeport with a shingle roof and a red roof
https://st.hzcdn.com/fimgs/6e91bee80329d3af_4416-w360-h360-b0-p0--.jpg,"a large timeless red two-story brick house exterior remodel in houston with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/285117b00fd6c941_3535-w360-h360-b0-p0--.jpg,"a large victorian beige three-story wood and clapboard house exterior idea in chicago with a clipped gable roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/facciate-di-case/edificio-bifamiliare-2b-studio-a-img~c8310f160fa8fae0_6508-1-e1e8a88-w360-h360-b0-p0.jpg,a mid-sized modern white one-story stucco exterior home remodel in other with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/352102210019ed28_7134-w360-h360-b0-p0--.jpg,a mid-sized contemporary gray three-story mixed siding and clapboard exterior home idea in vancouver with a metal roof and a black roof
https://st.hzcdn.com/fimgs/5ce1af2901394277_7436-w360-h360-b0-p0--.jpg,a mid-sized transitional brown three-story wood and board and batten exterior home remodel in austin with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/c251923c014ce6c9_2659-w360-h360-b0-p0--.jpg,a mid-sized rustic beige one-story mixed siding and board and batten exterior home idea in toronto with a metal roof and a black roof
https://st.hzcdn.com/fimgs/b5a19383040ad990_2661-w360-h360-b0-p0--.jpg,a mid-sized modern multicolored two-story wood exterior home remodel in gold coast - tweed with a metal roof and a black roof
https://st.hzcdn.com/fimgs/581111c8003d6096_3724-w360-h360-b0-p0--.jpg,"a mid-sized craftsman brown one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/b2213d430fd017ec_4121-w360-h360-b0-p0--.jpg,"a large transitional white one-story stucco house exterior idea in los angeles with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/7ff1667e0386323d_4353-w360-h360-b0-p0--.jpg,a large classic white two-story brick and board and batten exterior home design in nashville with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/b531b19001cfd07c_5073-w360-h360-b0-p0--.jpg,"a large french country beige two-story brick house exterior photo in dallas with a hip roof, a mixed material roof and a black roof"
https://st.hzcdn.com/fimgs/18a1cb0b017c86a7_2401-w360-h360-b0-p0--.jpg,"a mid-sized contemporary white two-story stucco house exterior remodel in other with a shed roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/7d4168ee039a209e_8900-w360-h360-b0-p0--.jpg,a mid-sized scandinavian gray one-story wood and clapboard exterior home idea in moscow with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/a5c153ca0fd37f49_4394-w360-h360-b0-p0--.jpg,a mid-sized mountain style gray two-story mixed siding and clapboard exterior home photo in other with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/8701c125009a9cf6_7291-w360-h360-b0-p0--.jpg,"a mid-sized craftsman gray one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/0121aba80329d3a4_5753-w360-h360-b0-p0--.jpg,"a large elegant red two-story brick house exterior photo in houston with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/ea311d9c0286ba3f_6586-w360-h360-b0-p0--.jpg,a large eclectic red three-story brick exterior home remodel in other with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/exteriors/front-exterior-gmf-associates-architects-img~828188850f917f17_2338-1-f4ba99e-w360-h360-b0-p0.jpg,"a large classic multicolored two-story brick house exterior design in dc metro with a hip roof, a black roof and a shingle roof"
https://st.hzcdn.com/fimgs/48118141011b33cd_3311-w360-h360-b0-p0--.jpg,a large white two-story stucco and clapboard exterior home design in other with a metal roof and a brown roof
https://st.hzcdn.com/fimgs/ddd1658b01da5697_2856-w360-h360-b0-p0--.jpg,a large modern white one-story stucco exterior home idea in san luis obispo with a metal roof and a black roof
https://st.hzcdn.com/fimgs/pictures/exteriors/victorian-update-12-12-architects-and-planners-img~ca81bf340c9d71db_8451-1-c747681-w360-h360-b0-p0.jpg,"a large ornate beige three-story wood and clapboard house exterior design in chicago with a shingle roof, a clipped gable roof and a black roof"
https://st.hzcdn.com/fimgs/0e21028b017d7d01_2314-w360-h360-b0-p0--.jpg,"a small transitional brown one-story brick house exterior remodel in moscow with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/8aa1add70230fe46_8816-w360-h360-b0-p0--.jpg,"a mid-sized beach style white one-story mixed siding and board and batten house exterior photo in san diego with a hip roof, a mixed material roof and a black roof"
https://st.hzcdn.com/fimgs/50d10d9e00bac848_2260-w360-h360-b0-p0--.jpg,"a large white three-story stucco and clapboard house exterior remodel with a hip roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/4bb19e7c02296f1c_1482-w360-h360-b0-p0--.jpg,"a mid-sized urban beige two-story mixed siding house exterior design in tokyo suburbs with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/exteriors/52nd-street-riverside-builders-inc-img~8f310d740f8c5957_3584-1-4cf7ada-w360-h360-b0-p0.jpg,a mid-sized arts and crafts white one-story mixed siding and shingle exterior home photo in sacramento with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/d66116e401958da0_6613-w360-h360-b0-p0--.jpg,a small arts and crafts gray two-story wood and clapboard exterior home design in tampa with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/aa31aa7401f280da_9684-w360-h360-b0-p0--.jpg,a small tuscan white one-story stucco and shingle exterior home design in palma de mallorca with a tile roof and a brown roof
https://st.hzcdn.com/fimgs/pictures/haeuser/haus-v-architekturbuero-heinz-s-bauer-img~7fe12c0f0f9c3824_9632-1-9d69401-w360-h360-b0-p0.jpg,a large island style yellow two-story stucco exterior home design in munich with a tile roof and a black roof
https://st.hzcdn.com/fimgs/df710aaf0011e7a4_8098-w360-h360-b0-p0--.jpg,a large modern white one-story stucco exterior home idea in christchurch with a metal roof and a black roof
https://st.hzcdn.com/fimgs/pictures/exteriors/rosewood-home-and-made-custom-builders-img~dea1be690fa47c42_7423-1-65455b1-w360-h360-b0-p0.jpg,"a mid-sized trendy gray one-story brick house exterior photo in atlanta with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/e561b24900570b4b_2504-w360-h360-b0-p0--.jpg,"a mid-sized trendy white two-story stucco house exterior photo in london with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/a7612211036c26f6_5887-w360-h360-b0-p0--.jpg,"a large farmhouse beige two-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/05814b2a0329d3a8_4117-w360-h360-b0-p0--.jpg,"a large elegant red two-story brick house exterior photo in houston with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/4991e3ae028869bc_6037-w360-h360-b0-p0--.jpg,a mid-sized modern red one-story brick and board and batten exterior home remodel in perth with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/exteriors/cove-park-shoreline-architecture-and-design-img~2881bc3e074468cc_7592-1-9280b89-w360-h360-b0-p0.jpg,"a mid-sized classic beige three-story mixed siding house exterior design in other with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/bed1771a025207c3_7281-w360-h360-b0-p0--.jpg,a mid-sized elegant white two-story mixed siding and clapboard exterior home photo in seattle with a black roof
https://st.hzcdn.com/fimgs/1ca10a690fd6c937_3963-w360-h360-b0-p0--.jpg,"a large victorian beige three-story wood and clapboard house exterior idea in chicago with a clipped gable roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/家の外観/breath-中庭と水盤のある家｜桑名市の家-中庭のある家｜水谷嘉信建築設計事務所-img~1081bd8a0f813487_5466-1-aece170-w360-h360-b0-p0.jpg,a mid-sized mid-century modern beige one-story wood and board and batten exterior home design in other with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/b5516aa60fd99156_3111-w360-h360-b0-p0--.jpg,"a mid-sized timeless brown three-story brick and shingle house exterior remodel in chicago with a clipped gable roof, a tile roof and a brown roof"
https://st.hzcdn.com/fimgs/2e41655403ee16fe_7846-w360-h360-b0-p0--.jpg,"a large mid-century modern white three-story stucco duplex exterior remodel in london with a hip roof, a tile roof and a gray roof"
https://st.hzcdn.com/fimgs/94519a1302fe5eb5_7562-w360-h360-b0-p0--.jpg,"a large modern beige one-story brick house exterior idea in houston with a hip roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/doma/odnoetazhnyy-dom-v-repino-arhitekturno-stroitelynoe-byuro-astragal-design-img~be217bfb0f9fb549_9214-1-a83459f-w360-h360-b0-p0.jpg,a small contemporary brown one-story wood and clapboard exterior home idea in saint petersburg with a metal roof and a brown roof
https://st.hzcdn.com/fimgs/93a1982d003d7301_3686-w360-h360-b0-p0--.jpg,a mid-sized transitional white two-story mixed siding and board and batten exterior home idea in vancouver with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/b841a1200362bd2f_5350-w360-h360-b0-p0--.jpg,a large cottage beige two-story wood and board and batten exterior home design in denver with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/aa11a4700064bd18_1080-w360-h360-b0-p0--.jpg,a mid-sized farmhouse beige two-story stucco exterior home idea in chicago with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/pictures/exteriors/mindarie-mondo-exclusive-homes-img~a2e1306d0faa354a_5921-1-6bcebed-w360-h360-b0-p0.jpg,"a large contemporary beige split-level brick townhouse exterior remodel in perth with a hip roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/0bf1e4020288698e_6036-w360-h360-b0-p0--.jpg,a mid-sized eclectic black one-story wood and board and batten exterior home remodel in perth with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/d1319c91048343cc_9535-w360-h360-b0-p0--.jpg,a large arts and crafts white two-story stucco exterior home photo in jacksonville with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/f541e27802aa3221_2808-w360-h360-b0-p0--.jpg,"a large arts and crafts brown one-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/32a115a4036aafac_6176-w360-h360-b0-p0--.jpg,"a large arts and crafts white one-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/35511dac03dd7205_5902-w360-h360-b0-p0--.jpg,"a mid-sized arts and crafts gray one-story mixed siding house exterior design in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/3a810de30fe3ab0c_0800-w360-h360-b0-p0--.jpg,"a mid-sized mountain style brown two-story mixed siding house exterior design in edmonton with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/5fc122a50fd6b0be_3532-w360-h360-b0-p0--.jpg,"a mid-sized transitional gray one-story mixed siding and clapboard house exterior design in chicago with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/a3a11a800fe14489_2600-w360-h360-b0-p0--.jpg,a small mid-century modern beige one-story brick exterior home design in canberra - queanbeyan with a metal roof and a brown roof
https://st.hzcdn.com/fimgs/1021dba402a7ab1d_4279-w360-h360-b0-p0--.jpg,"a large transitional white two-story brick house exterior idea in austin with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/f01130580233745e_1177-w360-h360-b0-p0--.jpg,a mid-sized coastal beige one-story mixed siding and board and batten exterior home remodel in san diego with a shingle roof and a gray roof
